Record ID,Name,Email,Phone Number,Company Name,Company Domain Name,LinkedIn Company Page,Industry Category,Description,Revenue Category,Employee Size Category,Is Public,Street Address,City,State,Postal Code,Country,Time Zone,First Contact Date,Year Founded
4985017706,Unknown,unknown45@invalid.com,4157313100,Asia Pacific Groups,asiapacificgroups.com,https://www.linkedin.com/company/asia-pacific-groups,Other,Asia Pacific Groups specializes in commercial and residential property management as well as real estate and brokerage services.,Large,Small,False,1290 24th Avenue,San Francisco,CA,94122,United States,America/Los_Angeles,2020-12-09,1987
4985013527,Unknown,unknown46@invalid.com,12126211727,Associated Press,ap.org,https://www.linkedin.com/company/associated-press,Other,"The Associated Press is a global news agency that provides video, photo, text, audio, and data news services. They deliver fast, unbiased news from every corner of the world to all media platforms and formats. AP is the most trusted source of independe...",Large,Enterprise,False,223 W Colfax Ave #2450,New York,NY,10281,United States,America/New_York,2020-12-09,1846
4984970309,Unknown,unknown47@invalid.com,,Dont Declare,dontdeclare.com,,Other,"Dont Declare is a company that specializes in helping businesses avoid bankruptcy and deal with creditors. They negotiate new affordable terms on secured and unsecured business debt, including collection levels such as judgments, lawsuits, executions, ...",Small,,False,95 New Jersey 17,Paramus,NJ,07652,United States,America/New_York,2020-12-09,1846
4984987628,Unknown,unknown48@invalid.com,3236922000,The Korea Times,koreatimes.com,https://www.linkedin.com/company/the-korea-times,Creative and Media,"The Korea Times is the oldest and largest circulation Korean language daily newspaper in the U.S. In addition to newspapers, KTLA also owns television, radio and internet operations serving the Korean community. Established in 1969 and headquartered in...",Large,Medium,False,3731 Wilshire Boulevard,Los Angeles,CA,90010,United States,America/Los_Angeles,2020-12-09,1969
4984255951,Unknown,unknown49@invalid.com,5032844524,Impresa,impresaconsulting.com,https://www.linkedin.com/company/impresa-inc-,Other,"Impresa Inc. is a Fine Art company located in 1424 NE Knott St, Portland, Oregon, United States. Fine Art",Medium,Micro,False,1424 Northeast Knott Street,Portland,OR,97212,United States,America/Los_Angeles,2020-12-09,1999
4985000655,Unknown,unknown50@invalid.com,6507264424,Half Moon Bay Review,hmbreview.com,https://www.linkedin.com/company/half-moon-bay-review,Creative and Media,"The Half Moon Bay Review is an award-winning community newspaper serving the San Mateo County Coastside since 1898. The Review is proud to employ a staff of trained journalists who cover local politics, local sports, local environmental issues, and loc...",Large,Small,False,714 Kelly Street,Half Moon Bay,CA,94019,United States,America/Los_Angeles,2020-12-09,1898
4985000653,Unknown,unknown51@invalid.com,,Peach Tree Golf and Country Club,peachtreecc.net,https://www.linkedin.com/company/peach-tree-golf-and-country-club,Hospitality and Travel,"Peach Tree Golf and Country Club (peachtreecc.net) is a premier recreational facility that offers a wide range of services and amenities. With a focus on providing an exceptional experience for its members, Peach Tree Golf and Country Club offers a cha...",Medium,Micro,False,,,,,United States,,2020-12-09,1898
4985017702,Unknown,unknown52@invalid.com,15308951010,"InterWest Insurance Services, LLC",iwins.com,https://www.linkedin.com/company/interwest-insurance-services,Finance and Legal,"InterWest Insurance Services is a trusted insurance partner since 1910. They offer a full range of business and personal insurance products. Their services include commercial, employee benefits, surety, and personal insurance solutions. They provide cl...",Large,Large,False,8950 Cal Center Drive,,CA,95973,United States,America/Los_Angeles,2020-12-09,1992
4985017701,Juli Golemi,juli.golemi@innovate.gatech.edu,4048942000,Georgia Institute of Technology,innovate.gatech.edu,https://www.linkedin.com/company/georgia-institute-of-technology,Education,"The Georgia Institute of Technology, commonly referred to as Georgia Tech, is a public research university and institute of technology in Atlanta, Georgia.",Medium,Enterprise,False,225 NORTH AVE,Atlanta,GA,30332,United States,America/New_York,2020-12-09,1885
4985013524,Unknown,unknown53@invalid.com,,MYuen Law,myuenlaw.com,,Finance and Legal,"MYuen Law is a legal firm that specializes in providing cost-effective intellectual property and corporate legal services for small businesses, entrepreneurs, and independent content creators. We offer assistance in navigating the legal waters of start...",Small,,False,484 Washington St,Monterey,CA,93940,United States,America/Los_Angeles,2020-12-09,1885
4984255945,Unknown,unknown54@invalid.com,2066251300,Mrsc,mrsc.org,https://www.linkedin.com/company/mrsc-inc,Public and Government Services,"MRSC is a nonprofit that supports local governments in Washington through trusted consultation, research, training, and collaboration. MRSC’s multidisciplinary team of legal and policy consultants help with nearly all types of local government issues, ...",Large,Small,False,2601 4th Ave,Seattle,WA,98121,United States,America/Los_Angeles,,1934
4985017700,Unknown,unknown55@invalid.com,4159285910,Asian,sanjosembdacenter.com,https://www.linkedin.com/company/asian-inc-,Other,"ASIAN, Inc. empowers diversity by creating opportunities in business development, housing and financial education, targeting low- to moderate-income communities of all races.",Large,Medium,False,1167 Mission Street,San Francisco,CA,94103,United States,America/Los_Angeles,2020-12-09,1971
4984987623,Unknown,unknown56@invalid.com,,California Bank of Commerce,bankcbc.com,https://www.linkedin.com/company/2227024,Other,California Bank of Commerce was designed and built to provide a unique banking experience for its clients. The Bank offers a broad range of commercial Banking services to closely held businesses and professionals throughout the San Francisco Bay Area.\r\n\r\nMember FDIC\r\n\r\nEqual Opportunity Employer,Large,Medium,False,,,,,,,2020-12-09,2007
4984255943,Unknown,unknown57@invalid.com,8474654500,TBI,tbicom.com,https://www.linkedin.com/company/telecom-brokerage-inc-,Technology,"Telecom Brokerage Inc. (TBI) is a technology services distributor that offers solutions in cloud, voice, data, cybersecurity, internet, managed IT, and expense management. TBI is the nation's leading Master Agent, serving more than 2,000 agents through...",Large,Large,False,8770 W Bryn Mawr Ave,Chicago,IL,60631,United States,America/Chicago,2020-12-09,1991
4984987621,Unknown,unknown58@invalid.com,8008321355,U.S. Forest Service,fs.fed.us,https://www.linkedin.com/company/usda-forest-service,Public and Government Services,The United States Forest Service is an agency of the US Department of Agriculture that administers the nation's 154 national forests and 20 national grasslands.,Large,Enterprise,False,1400 Independence Avenue Southwest,Washington,DC,20024,United States,America/New_York,2020-12-09,1905
4985013522,Unknown,unknown59@invalid.com,17078258260,Plantown Simpleo Theme Powered ByWordPress,plantown.com,https://www.linkedin.com/company/planwest-partners,Real Estate and Development,"Plantown is designed to attract a diverse array of people interested in the built and natural environments. Plantown's audience includes professional urban and environmental planners, developers, architects, policy makers, tribal representatives, educators, economists, civic enthusiasts and others.",Medium,Micro,False,425 FOREST AVE,Arcata,CA,95521,United States,America/Los_Angeles,2020-12-09,1997
4984987619,Unknown,unknown60@invalid.com,5309383491,Siskiyou Medical Group,siskiyoumedical.org,,Healthcare,"McCloud Healthcare Clinic, Siskiyou Medical Group, Dunsmuir Community Health Center and McCloud Dental Center.",Medium,Small,False,50 Alamo Ave,Weed,CA,96094,United States,America/Los_Angeles,2020-12-09,1997
4985000651,Chad Wright,chad.wright@sageworks.com,19198517474,Sageworks Inc,sageworks.com,https://www.linkedin.com/company/sage-works,Finance and Legal,Sageworks is a company that provides private company financial information and develops financial analysis applications to help people make better financial decisions.,Large,Medium,False,5565 Centerview Drive,Raleigh,NC,27606,United States,America/New_York,2020-12-09,1998
4985013521,Unknown,unknown61@invalid.com,8435715700,Vision Software Solutions,visionsoftwaresolutions.com,https://www.linkedin.com/company/vision-software-solutions,Technology,"Intuitive & straightforward commercial credit analysis software for financial analysis, credit decisioning, & portfolio exception tracking. Learn more here.",Large,Micro,False,1 Carriage Ln,Charleston,SC,29407,United States,America/New_York,2020-12-09,2000
4984255941,Unknown,unknown62@invalid.com,19166762576,GLX DELIVERY SOLUTIONS,glxsolutions.com,https://www.linkedin.com/company/glx-delivery-solutions-inc-,Other,"GLX DELIVERY SOLUTIONS is a global logistics company that specializes in international trade and development. We provide a wide range of services to facilitate the movement of goods across borders, including freight forwarding, customs clearance, wareh...",Medium,Micro,False,6584 THALIA WAY,Citrus Heights,CA,95621,United States,America/Los_Angeles,2020-12-09,2005
4962308987,Kevin Gomes ,berwin@mbari.org,8317751700,Mbari,mbari.org,https://www.linkedin.com/company/monterey-bay-aquarium-research-institute-mbari-,Education,"MBARI is a nonprofit oceanographic research center dedicated to advancing marine science and engineering to understand our changing ocean. MBARI creates and globally scales the visionary technologies required to explore, map, and understand our changin...",Large,Large,False,7700 Sandholdt Rd,Moss Landing,CA,95039,United States,America/Los_Angeles,2020-12-05,1987
4956525300,Russell Cole ,gevans@agxactly.com,,Agxactly,agxactly.com,https://www.linkedin.com/company/agxactly,Consumer Goods and Retail,"AGXactly is a precision agriculture technology company located in Salinas, California. They provide farm data insights and analytics to farmers of specialty row crops, helping them improve profitability and organizational efficiencies from seed to sale...",Medium,Micro,False,3180 Imjin Road,Marina,CA,93933,United States,America/Los_Angeles,2020-12-04,2018
4945840967,David Delgado,daviddelgado@agapebrandscorp.com,,agapebrandscorp.com,agapebrandscorp.com,,Other,Pizzauce is a family improved secret recipe created to spice and deliver a delicious flavor to your favorite pizza. Don’t be shy though try it as you wish.,Small,,False,,,,,,,2020-12-02,2018
4914693813,Kerri Williams,kerri.williams@infantswim.com,4079717170,Infant Swimming Resource,infantswim.com,https://www.linkedin.com/company/infant-swimming-resource,Education,"Infant Swimming Resource is a company that provides self-rescue swimming lessons for infants and young children. Their program is a 4-6 week course, scheduled 5 days per week, for 10 minutes each day. The lessons are one-on-one and taught by certified ...",Large,Large,False,5464 119th SE Ave,Bellevue,WA,98006,United States,America/Los_Angeles,2020-11-26,1966
4837526553,Rod Mathews,rodmathews@yahoo.com,14083425400,Barracuda Networks Inc,barracuda.com,https://www.linkedin.com/company/barracuda-networks,Technology,"Barracuda Networks offers industry leading solutions designed to solve mainstream IT problems efficiently and cost effectively, while maintaining a level of customer support and satisfaction second to none. Barracuda Networks offers industry leading so...",Large,Enterprise,False,3175 Winchester Boulevard,Campbell,CA,95008,United States,America/Los_Angeles,2020-11-09,2003
